"resolution","score","stat","analysis","genotype_form","correlation","p_value"
25,"gPi","variance","local","gaussian",0.589473684210526,0.002
25,"gPi","mean_lower","local","gaussian",-0.336842105263158,0.035
25,"gPi","mean_upper","local","gaussian",-0.442105263157895,0.008
25,"gPi","min","local","sinusoidal",-0.589473684210526,0.001
25,"gPi","max","local","sinusoidal",-0.421052631578947,0.007
25,"gPi","mean","local","sinusoidal",-0.536842105263158,0.001
25,"gPi","median","local","sinusoidal",-0.536842105263158,0.001
25,"gPi","slope","local","sinusoidal",-0.6,0.001
25,"gPi","range","local","sinusoidal",0.6,0.002
25,"gPi","variance","local","sinusoidal",0.6,0.001
25,"gPi","mean_lower","local","sinusoidal",-0.421052631578947,0.007
25,"gPi","mean_upper","local","sinusoidal",-0.589473684210526,0.001
25,"gPi","min","local","wave",-0.557894736842105,0.001
25,"gPi","max","local","wave",-0.410526315789474,0.012
25,"gPi","mean","local","wave",-0.515789473684211,0.002
25,"gPi","median","local","wave",-0.515789473684211,0.001
25,"gPi","slope","local","wave",-0.610526315789474,0.001
25,"gPi","range","local","wave",0.610526315789474,0.001
25,"gPi","variance","local","wave",0.610526315789474,0.001
25,"gPi","mean_lower","local","wave",-0.410526315789474,0.008
25,"gPi","mean_upper","local","wave",-0.557894736842105,0.002
25,"PPF","min","local","linear",-0.221052631578947,0.178
25,"PPF","max","local","linear",-0.126315789473684,0.467
25,"PPF","mean","local","linear",-0.157894736842105,0.36
25,"PPF","median","local","linear",-0.157894736842105,0.357
25,"PPF","slope","local","linear",0.105263157894737,0.566
25,"PPF","range","local","linear",0.631578947368421,0.001
25,"PPF","variance","local","linear",0.631578947368421,0.001
25,"PPF","mean_lower","local","linear",-0.189473684210526,0.259
25,"PPF","mean_upper","local","linear",-0.147368421052632,0.403
25,"PPF","min","local","gaussian",-0.442105263157895,0.009
25,"PPF","max","local","gaussian",-0.336842105263158,0.041
25,"PPF","mean","local","gaussian",-0.368421052631579,0.023
25,"PPF","median","local","gaussian",-0.368421052631579,0.028
25,"PPF","slope","local","gaussian",-0.589473684210526,0.001
25,"PPF","range","local","gaussian",0.589473684210526,0.002
25,"PPF","variance","local","gaussian",0.589473684210526,0.001
25,"PPF","mean_lower","local","gaussian",-0.336842105263158,0.055
25,"PPF","mean_upper","local","gaussian",-0.442105263157895,0.008
25,"PPF","min","local","sinusoidal",-0.589473684210526,0.001
25,"PPF","max","local","sinusoidal",-0.421052631578947,0.015
25,"PPF","mean","local","sinusoidal",-0.536842105263158,0.001
25,"PPF","median","local","sinusoidal",-0.536842105263158,0.001
25,"PPF","slope","local","sinusoidal",-0.6,0.001
25,"PPF","range","local","sinusoidal",0.6,0.001
25,"PPF","variance","local","sinusoidal",0.6,0.001
25,"PPF","mean_lower","local","sinusoidal",-0.421052631578947,0.009
25,"PPF","mean_upper","local","sinusoidal",-0.589473684210526,0.001
25,"PPF","min","local","wave",-0.557894736842105,0.001
25,"PPF","max","local","wave",-0.410526315789474,0.016
25,"PPF","mean","local","wave",-0.515789473684211,0.004
25,"PPF","median","local","wave",-0.515789473684211,0.001
25,"PPF","slope","local","wave",-0.610526315789474,0.001
25,"PPF","range","local","wave",0.610526315789474,0.001
25,"PPF","variance","local","wave",0.610526315789474,0.001
25,"PPF","mean_lower","local","wave",-0.410526315789474,0.012
25,"PPF","mean_upper","local","wave",-0.557894736842105,0.002
25,"PPi","min","local","linear",-0.231578947368421,0.15
25,"PPi","max","local","linear",-0.136842105263158,0.427
25,"PPi","mean","local","linear",-0.168421052631579,0.338
25,"PPi","median","local","linear",-0.168421052631579,0.324
25,"PPi","slope","local","linear",0.0315789473684211,0.872
25,"PPi","range","local","linear",0.621052631578947,0.001
