"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"PPF","variance","local","linear",0.631578947368421,0.001
1,"PPF","mean_lower","local","linear",-0.2,0.244
1,"PPF","mean_upper","local","linear",-0.115789473684211,0.518
1,"PPF","min","local","gaussian",-0.442105263157895,0.01
1,"PPF","max","local","gaussian",-0.336842105263158,0.023
1,"PPF","mean","local","gaussian",-0.389473684210526,0.017
1,"PPF","median","local","gaussian",-0.389473684210526,0.009
1,"PPF","slope","local","gaussian",-0.589473684210526,0.001
1,"PPF","range","local","gaussian",0.589473684210526,0.001
1,"PPF","variance","local","gaussian",0.589473684210526,0.001
1,"PPF","mean_lower","local","gaussian",-0.368421052631579,0.026
1,"PPF","mean_upper","local","gaussian",-0.4,0.012
1,"PPF","min","local","sinusoidal",-0.589473684210526,0.001
1,"PPF","max","local","sinusoidal",-0.368421052631579,0.03
1,"PPF","mean","local","sinusoidal",-0.48421052631579,0.002
1,"PPF","median","local","sinusoidal",-0.421052631578947,0.009
1,"PPF","slope","local","sinusoidal",-0.6,0.001
1,"PPF","range","local","sinusoidal",0.6,0.002
1,"PPF","variance","local","sinusoidal",0.6,0.001
1,"PPF","mean_lower","local","sinusoidal",-0.389473684210526,0.026
1,"PPF","mean_upper","local","sinusoidal",-0.578947368421053,0.001
1,"PPF","min","local","wave",-0.705263157894737,0.001
1,"PPF","max","local","wave",-0.315789473684211,0.046
1,"PPF","mean","local","wave",-0.557894736842105,0.001
1,"PPF","median","local","wave",-0.557894736842105,0.001
