"resolution","score","stat","analysis","genotype_form","correlation","p_value"
49,"gPi","mean_upper","local","linear",-0.189473684210526,0.283
49,"gPi","min","local","gaussian",-0.442105263157895,0.003
49,"gPi","max","local","gaussian",-0.336842105263158,0.038
49,"gPi","mean","local","gaussian",-0.368421052631579,0.028
49,"gPi","median","local","gaussian",-0.368421052631579,0.019
49,"gPi","slope","local","gaussian",0.589473684210526,0.001
49,"gPi","range","local","gaussian",0.589473684210526,0.001
49,"gPi","variance","local","gaussian",0.589473684210526,0.002
49,"gPi","mean_lower","local","gaussian",-0.442105263157895,0.007
49,"gPi","mean_upper","local","gaussian",-0.336842105263158,0.027
49,"gPi","min","local","sinusoidal",-0.421052631578947,0.005
49,"gPi","max","local","sinusoidal",-0.410526315789474,0.012
49,"gPi","mean","local","sinusoidal",-0.421052631578947,0.01
49,"gPi","median","local","sinusoidal",-0.421052631578947,0.014
49,"gPi","slope","local","sinusoidal",-0.6,0.001
49,"gPi","range","local","sinusoidal",0.6,0.002
49,"gPi","variance","local","sinusoidal",0.6,0.001
49,"gPi","mean_lower","local","sinusoidal",-0.410526315789474,0.01
49,"gPi","mean_upper","local","sinusoidal",-0.421052631578947,0.009
49,"gPi","min","local","wave",-0.515789473684211,0.003
49,"gPi","max","local","wave",-0.410526315789474,0.012
49,"gPi","mean","local","wave",-0.452631578947368,0.006
49,"gPi","median","local","wave",-0.452631578947368,0.005
49,"gPi","slope","local","wave",0.610526315789474,0.001
49,"gPi","range","local","wave",0.610526315789474,0.001
49,"gPi","variance","local","wave",0.610526315789474,0.001
49,"gPi","mean_lower","local","wave",-0.515789473684211,0.001
49,"gPi","mean_upper","local","wave",-0.410526315789474,0.016
49,"PPF","min","local","linear",-0.210526315789474,0.193
49,"PPF","max","local","linear",-0.105263157894737,0.546
49,"PPF","mean","local","linear",-0.157894736842105,0.364
49,"PPF","median","local","linear",-0.157894736842105,0.33
49,"PPF","slope","local","linear",0.189473684210526,0.283
49,"PPF","range","local","linear",0.652631578947369,0.001
49,"PPF","variance","local","linear",0.652631578947369,0.001
49,"PPF","mean_lower","local","linear",-0.210526315789474,0.196
49,"PPF","mean_upper","local","linear",-0.147368421052632,0.375
49,"PPF","min","local","gaussian",-0.442105263157895,0.009
49,"PPF","max","local","gaussian",-0.336842105263158,0.041
49,"PPF","mean","local","gaussian",-0.368421052631579,0.023
49,"PPF","median","local","gaussian",-0.368421052631579,0.028
49,"PPF","slope","local","gaussian",0.589473684210526,0.001
49,"PPF","range","local","gaussian",0.589473684210526,0.002
49,"PPF","variance","local","gaussian",0.589473684210526,0.001
49,"PPF","mean_lower","local","gaussian",-0.442105263157895,0.009
49,"PPF","mean_upper","local","gaussian",-0.336842105263158,0.032
49,"PPF","min","local","sinusoidal",-0.421052631578947,0.005
49,"PPF","max","local","sinusoidal",-0.410526315789474,0.016
49,"PPF","mean","local","sinusoidal",-0.421052631578947,0.01
49,"PPF","median","local","sinusoidal",-0.421052631578947,0.009
49,"PPF","slope","local","sinusoidal",-0.6,0.001
49,"PPF","range","local","sinusoidal",0.6,0.001
49,"PPF","variance","local","sinusoidal",0.6,0.001
49,"PPF","mean_lower","local","sinusoidal",-0.410526315789474,0.011
49,"PPF","mean_upper","local","sinusoidal",-0.421052631578947,0.005
49,"PPF","min","local","wave",-0.515789473684211,0.001
49,"PPF","max","local","wave",-0.410526315789474,0.016
49,"PPF","mean","local","wave",-0.452631578947368,0.009
49,"PPF","median","local","wave",-0.452631578947368,0.005
49,"PPF","slope","local","wave",0.610526315789474,0.001
49,"PPF","range","local","wave",0.610526315789474,0.001
49,"PPF","variance","local","wave",0.610526315789474,0.001
49,"PPF","mean_lower","local","wave",-0.515789473684211,0.003
49,"PPF","mean_upper","local","wave",-0.410526315789474,0.012
49,"PPi","min","local","linear",-0.252631578947368,0.13
49,"PPi","max","local","linear",-0.147368421052632,0.392
49,"PPi","mean","local","linear",-0.2,0.245
49,"PPi","median","local","linear",-0.2,0.209
49,"PPi","slope","local","linear",0.147368421052632,0.391
49,"PPi","range","local","linear",0.631578947368421,0.001
49,"PPi","variance","local","linear",0.631578947368421,0.001
